CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
290,0.492,0,0.4875,0.4985,53,0.3465,80.42,6991.6,0.3415,0.2465,0.5035
291,0.508,1,0.5125,0.4985,44,0.321,32.1,622.92,0.3415,0.261,0.5035
292,0.508,1,0.4875,0.5015,22,0.321,27.87,1988.57,0.3415,0.261,0.5035
293,0.508,0,0.4875,0.4985,27,0.3465,72.73,5568.65,0.3415,0.261,0.5035
294,0.492,1,0.5125,0.5015,56,0.3325,60.28,3287.39,0.3415,0.2465,0.4965
295,0.492,1,0.5125,0.5015,25,0.321,78.88,7012.99,0.3285,0.2475,0.4965
296,0.492,1,0.4875,0.4985,24,0.3465,28.92,2397.88,0.3285,0.2475,0.5035
297,0.492,0,0.4875,0.4985,53,0.3465,63.1,114.73,0.3285,0.2475,0.5035
298,0.508,0,0.4875,0.5015,28,0.3325,37.48,2419.23,0.3285,0.2465,0.4965
299,0.508,0,0.5125,0.5015,35,0.3325,118.71,4633.04,0.3415,0.2465,0.4965
300,0.492,1,0.4875,0.4985,13,0.3325,76.12,3019.99,0.3285,0.261,0.4965
301,0.508,0,0.4875,0.5015,34,0.321,88.74,4288.28,0.3285,0.2465,0.4965
302,0.508,0,0.4875,0.4985,29,0.3465,52.54,7015.25,0.33,0.261,0.4965
303,0.508,0,0.4875,0.5015,16,0.3465,29.47,7301.63,0.3285,0.261,0.5035
304,0.492,0,0.4875,0.5015,66,0.3465,117.59,2142.47,0.3285,0.2475,0.5035
305,0.492,0,0.5125,0.4985,29,0.3325,48.63,3707.88,0.3415,0.2465,0.4965
306,0.508,0,0.4875,0.4985,44,0.3465,62.38,4402.17,0.3285,0.2475,0.4965
307,0.492,1,0.4875,0.4985,50,0.321,84.99,7593.92,0.3285,0.2475,0.5035
308,0.492,1,0.4875,0.4985,46,0.3325,22.47,7988.97,0.3415,0.2465,0.4965
309,0.492,0,0.4875,0.4985,52,0.3325,101.03,1898.55,0.3285,0.2465,0.4965
310,0.492,0,0.5125,0.4985,63,0.3325,73.66,5821.3,0.3415,0.245,0.5035
311,0.492,1,0.5125,0.4985,37,0.3325,47.82,3036.69,0.3285,0.261,0.5035
312,0.508,1,0.5125,0.5015,63,0.321,26.16,84.7,0.33,0.245,0.5035
313,0.492,0,0.4875,0.5015,6,0.3465,36.25,93.84,0.33,0.261,0.5035
314,0.508,0,0.4875,0.5015,21,0.321,109.5,3695.32,0.3285,0.261,0.4965
315,0.508,0,0.5125,0.4985,40,0.3465,88.6,3916.91,0.33,0.261,0.5035
316,0.492,0,0.5125,0.4985,9,0.321,44.99,200.11,0.3415,0.2475,0.4965
317,0.508,1,0.5125,0.4985,56,0.3325,26.56,5501.68,0.3285,0.2475,0.4965
318,0.508,0,0.4875,0.5015,6,0.3325,89.06,2366.15,0.3415,0.2465,0.4965
319,0.508,0,0.4875,0.4985,49,0.321,77.24,4487.95,0.33,0.261,0.4965
320,0.492,0,0.5125,0.4985,51,0.321,60.45,2421.33,0.3415,0.261,0.5035
321,0.492,0,0.5125,0.5015,32,0.3465,56.36,1353.73,0.33,0.261,0.4965
322,0.508,1,0.5125,0.4985,0,0.321,41.68,3269.25,0.33,0.2475,0.4965
323,0.492,1,0.4875,0.5015,52,0.321,86.96,1873.54,0.33,0.2465,0.4965
324,0.492,1,0.4875,0.5015,59,0.3465,117.07,4287.71,0.3415,0.2475,0.5035
325,0.492,0,0.4875,0.4985,33,0.3465,37.57,1606.65,0.33,0.245,0.5035
326,0.492,0,0.5125,0.4985,3,0.3465,79.71,4077.08,0.3285,0.245,0.5035
327,0.508,1,0.5125,0.4985,16,0.321,62.42,1275.88,0.33,0.245,0.5035
328,0.508,0,0.4875,0.5015,3,0.3465,64.67,5374.38,0.3285,0.2465,0.5035
329,0.492,0,0.5125,0.5015,42,0.3325,45.41,6036.42,0.3285,0.245,0.4965
330,0.492,1,0.4875,0.5015,3,0.3325,102.51,900.95,0.3285,0.2465,0.5035
331,0.508,1,0.5125,0.4985,0,0.3325,68.53,3753.06,0.3285,0.2475,0.4965
332,0.508,1,0.5125,0.4985,70,0.321,74.34,585.56,0.3415,0.2475,0.5035
333,0.492,1,0.5125,0.4985,49,0.3325,50.48,4793.5,0.3285,0.2465,0.4965
334,0.508,0,0.5125,0.4985,60,0.321,38.18,2129.95,0.33,0.2475,0.5035
335,0.492,0,0.4875,0.5015,34,0.321,28.59,4230.44,0.3285,0.2475,0.4965
336,0.492,1,0.5125,0.5015,7,0.3325,91.41,4149.34,0.33,0.2465,0.5035
337,0.508,0,0.4875,0.5015,23,0.3465,39.62,7396.35,0.3415,0.245,0.4965
338,0.508,1,0.4875,0.5015,35,0.321,89.01,4401.68,0.3285,0.2465,0.4965
339,0.492,1,0.4875,0.4985,49,0.3325,59.04,4672.33,0.33,0.261,0.4965
340,0.492,0,0.5125,0.4985,42,0.321,61.58,3225.19,0.3415,0.2475,0.4965
341,0.508,1,0.4875,0.4985,26,0.3465,66.92,7593.66,0.3415,0.2465,0.4965
342,0.492,0,0.4875,0.5015,31,0.3465,56.77,6221.94,0.33,0.2475,0.4965
343,0.508,0,0.4875,0.5015,17,0.3325,30.06,2297.53,0.3285,0.245,0.5035
344,0.492,0,0.5125,0.4985,27,0.321,50.96,6756.79,0.3415,0.2475,0.5035
345,0.508,0,0.5125,0.4985,28,0.321,86.37,3470.52,0.33,0.2465,0.4965
346,0.508,1,0.4875,0.5015,15,0.321,86.58,6632.76,0.3285,0.245,0.4965
347,0.508,0,0.5125,0.4985,46,0.321,48.62,6586.65,0.3415,0.245,0.4965
348,0.492,1,0.4875,0.5015,58,0.3325,66.01,1527.18,0.33,0.245,0.4965
349,0.492,1,0.4875,0.5015,30,0.3465,39.34,5615.11,0.3415,0.261,0.4965
350,0.508,1,0.5125,0.5015,3,0.3325,41.04,2339.33,0.3415,0.2465,0.4965
351,0.492,1,0.4875,0.4985,36,0.321,22.3,2393.99,0.33,0.2465,0.4965
352,0.508,0,0.5125,0.4985,16,0.321,109.67,2384.86,0.3415,0.245,0.5035
353,0.508,0,0.5125,0.5015,38,0.3465,41.07,5810.03,0.33,0.2475,0.4965
354,0.492,1,0.4875,0.4985,47,0.321,42.75,1854.01,0.3285,0.245,0.4965
355,0.492,1,0.5125,0.5015,45,0.3325,47.96,27.23,0.33,0.261,0.5035
356,0.508,0,0.5125,0.5015,47,0.3325,32.74,5727.59,0.3285,0.245,0.5035
357,0.492,1,0.4875,0.5015,38,0.3465,83.93,1386.05,0.3415,0.2465,0.4965
358,0.492,0,0.4875,0.5015,3,0.3325,27.51,853.77,0.33,0.245,0.5035
359,0.508,1,0.5125,0.4985,29,0.3325,33.42,1915.38,0.33,0.2475,0.5035
360,0.508,0,0.5125,0.5015,29,0.3325,84.48,3051.61,0.33,0.2465,0.5035
361,0.492,1,0.4875,0.5015,21,0.3325,53.97,3817.73,0.33,0.2475,0.4965
362,0.508,1,0.5125,0.4985,65,0.321,90.79,375.67,0.3285,0.245,0.4965
363,0.508,0,0.5125,0.5015,11,0.3325,75.74,7765.18,0.3285,0.2465,0.5035
364,0.492,1,0.5125,0.5015,35,0.3465,45.6,5734.18,0.3415,0.261,0.4965
365,0.508,1,0.5125,0.4985,17,0.3465,85.08,2599.09,0.3415,0.2465,0.4965
366,0.508,0,0.5125,0.4985,52,0.3325,31.63,2563.2,0.3415,0.2475,0.4965
367,0.492,1,0.5125,0.4985,70,0.3465,73.64,3599.37,0.3415,0.2465,0.5035
368,0.492,0,0.5125,0.5015,0,0.3325,63.71,5017.43,0.33,0.261,0.5035
369,0.508,0,0.4875,0.4985,57,0.3465,46.79,1188.06,0.3285,0.261,0.5035
370,0.508,1,0.4875,0.4985,5,0.3465,80.4,1527.66,0.3285,0.261,0.5035
371,0.492,1,0.4875,0.5015,69,0.3325,107.13,6878.29,0.3285,0.261,0.4965
372,0.492,1,0.4875,0.5015,43,0.3325,119.89,2064.91,0.3285,0.2475,0.4965
373,0.492,1,0.4875,0.5015,71,0.321,80.78,3053.96,0.3415,0.2465,0.4965
374,0.492,1,0.5125,0.5015,23,0.3325,60.47,6972.75,0.33,0.245,0.5035
375,0.508,1,0.5125,0.5015,18,0.3325,42.52,5311.92,0.3285,0.261,0.5035
376,0.492,1,0.5125,0.4985,17,0.321,45.71,2746.86,0.33,0.245,0.4965
377,0.492,0,0.5125,0.4985,29,0.3325,67.95,5475.92,0.33,0.245,0.5035
378,0.508,1,0.4875,0.4985,41,0.3325,56.73,177.07,0.33,0.2465,0.5035
379,0.492,0,0.5125,0.5015,32,0.321,111.38,5890.43,0.33,0.245,0.4965
380,0.508,1,0.5125,0.5015,11,0.3325,56.83,3906.39,0.3285,0.245,0.5035
381,0.492,1,0.4875,0.5015,26,0.3325,57.34,6509.19,0.3285,0.2475,0.5035
382,0.492,0,0.5125,0.4985,38,0.321,58.35,7638.01,0.3285,0.245,0.4965
383,0.492,1,0.5125,0.4985,8,0.321,103.66,7407.79,0.3415,0.2465,0.5035
384,0.508,1,0.4875,0.5015,20,0.3465,85.08,7275.94,0.3285,0.245,0.4965
385,0.508,0,0.5125,0.4985,28,0.3325,81.42,4107.12,0.3415,0.2465,0.4965
386,0.492,1,0.5125,0.5015,32,0.3465,53.41,2893.93,0.3415,0.261,0.5035
387,0.508,1,0.5125,0.4985,61,0.3465,101.79,3730.98,0.3415,0.245,0.4965
388,0.508,1,0.5125,0.4985,14,0.321,23.84,5525.37,0.3285,0.245,0.5035
389,0.508,0,0.5125,0.4985,1,0.3325,107.08,7074.3,0.3285,0.245,0.5035
390,0.508,1,0.4875,0.5015,51,0.3325,71.27,1671.75,0.3285,0.261,0.5035
391,0.508,1,0.4875,0.4985,43,0.321,59.83,7347.18,0.3415,0.2475,0.5035
392,0.508,1,0.4875,0.4985,53,0.3465,69.72,6525.14,0.3415,0.245,0.5035
393,0.492,1,0.4875,0.5015,17,0.321,86.74,7831.27,0.33,0.2465,0.5035
394,0.492,0,0.4875,0.4985,2,0.3325,21.28,7044.41,0.3415,0.2475,0.5035
395,0.508,0,0.4875,0.5015,6,0.321,107.16,2253.9,0.3415,0.2475,0.5035
396,0.492,1,0.5125,0.5015,42,0.3325,64.67,865.53,0.3285,0.2475,0.5035
397,0.492,1,0.4875,0.5015,37,0.3465,54.3,915.68,0.33,0.245,0.4965
398,0.492,0,0.4875,0.5015,36,0.3325,33.82,2343.96,0.33,0.261,0.4965
399,0.492,0,0.5125,0.5015,57,0.3465,63.95,4921.19,0.33,0.261,0.5035
400,0.508,1,0.5125,0.4985,32,0.3465,69.63,6438.48,0.3285,0.245,0.5035
401,0.492,0,0.4875,0.5015,58,0.3325,60.36,7196.02,0.33,0.2465,0.5035
402,0.492,1,0.5125,0.5015,10,0.3325,87.87,4997.55,0.33,0.2465,0.4965
403,0.508,0,0.4875,0.5015,67,0.3465,62.09,64.94,0.3285,0.2465,0.4965
404,0.508,0,0.5125,0.5015,67,0.321,116.14,1506.81,0.33,0.245,0.5035
405,0.492,0,0.4875,0.4985,21,0.3325,79.93,815.82,0.3415,0.261,0.5035
406,0.492,0,0.5125,0.5015,65,0.3465,100.75,2919.33,0.3415,0.245,0.5035
407,0.492,1,0.5125,0.4985,43,0.3465,30.94,4020.78,0.3415,0.261,0.4965
408,0.492,0,0.4875,0.5015,5,0.321,59.73,366.31,0.3415,0.2475,0.5035
409,0.492,0,0.4875,0.4985,41,0.3325,53.68,2800.85,0.3415,0.245,0.4965
410,0.492,1,0.4875,0.5015,24,0.3465,76.95,1449.85,0.3415,0.261,0.4965
411,0.508,0,0.4875,0.5015,56,0.321,106.11,5183.62,0.3415,0.2475,0.5035
412,0.492,0,0.4875,0.4985,54,0.3465,27.83,3724.89,0.3415,0.2475,0.4965
413,0.492,1,0.5125,0.5015,15,0.3325,27.26,3972.63,0.3415,0.245,0.5035
414,0.508,0,0.4875,0.4985,13,0.321,105.03,3432.98,0.3285,0.261,0.4965
415,0.508,1,0.4875,0.5015,38,0.3465,41.29,7649.04,0.3285,0.2475,0.4965
416,0.508,1,0.5125,0.4985,27,0.321,86.88,1733.59,0.3415,0.245,0.5035
417,0.508,1,0.5125,0.5015,50,0.3325,74.29,4142.98,0.3285,0.2475,0.5035
418,0.492,1,0.4875,0.5015,48,0.321,103.29,5893.42,0.3285,0.2465,0.4965
419,0.492,0,0.5125,0.4985,8,0.3325,32.51,4463.62,0.3415,0.245,0.4965
420,0.492,1,0.5125,0.5015,57,0.3465,32.98,7433.59,0.3415,0.2475,0.4965
421,0.492,0,0.4875,0.5015,44,0.3325,75.68,3036.19,0.3285,0.245,0.5035
422,0.492,0,0.5125,0.5015,21,0.3465,114.64,3720.13,0.3415,0.245,0.5035
423,0.492,0,0.5125,0.5015,31,0.3465,61.5,726.41,0.3415,0.261,0.5035
424,0.508,0,0.4875,0.5015,68,0.3325,52.69,4879.81,0.3415,0.261,0.5035
425,0.492,0,0.4875,0.5015,68,0.3465,80.67,2319.93,0.3415,0.2475,0.4965
426,0.508,0,0.5125,0.4985,41,0.321,113.04,1299.27,0.3285,0.245,0.4965
427,0.508,0,0.5125,0.4985,52,0.3465,103.69,4365.36,0.33,0.245,0.4965
428,0.492,0,0.4875,0.4985,58,0.3325,119.55,4267.84,0.3285,0.2465,0.4965
429,0.508,0,0.5125,0.5015,38,0.321,22.26,625.46,0.33,0.245,0.4965
430,0.492,0,0.5125,0.4985,14,0.321,31.29,5591.76,0.33,0.261,0.5035
431,0.508,1,0.5125,0.5015,70,0.3465,80.95,4997.7,0.33,0.245,0.5035
432,0.492,1,0.4875,0.5015,28,0.3465,102.06,1528.36,0.3285,0.261,0.4965
433,0.508,1,0.5125,0.5015,2,0.3325,48.52,3766.09,0.3285,0.2465,0.4965
434,0.492,0,0.5125,0.5015,9,0.321,43.92,5768.18,0.3285,0.2475,0.4965
435,0.492,1,0.4875,0.4985,28,0.3325,98.7,4244.9,0.3285,0.261,0.4965
436,0.492,1,0.5125,0.5015,34,0.3465,25.64,3176.0,0.3285,0.2475,0.4965
437,0.492,1,0.5125,0.4985,5,0.321,56.94,2592.26,0.33,0.2475,0.4965
438,0.492,0,0.4875,0.5015,11,0.3325,70.58,4890.94,0.3285,0.2475,0.4965
439,0.508,0,0.4875,0.4985,37,0.3325,76.03,7514.09,0.33,0.2475,0.4965
440,0.508,0,0.4875,0.4985,18,0.3325,92.86,5380.52,0.3285,0.261,0.5035
441,0.508,0,0.4875,0.4985,66,0.3325,55.48,616.47,0.3285,0.2465,0.4965
442,0.492,1,0.5125,0.4985,7,0.3325,81.27,3696.27,0.3415,0.245,0.4965
443,0.508,1,0.5125,0.4985,7,0.321,78.54,7128.78,0.33,0.261,0.5035
444,0.492,1,0.4875,0.4985,46,0.3325,74.76,773.81,0.3285,0.2465,0.5035
445,0.492,1,0.4875,0.5015,3,0.321,84.05,7911.23,0.3285,0.245,0.4965
446,0.508,0,0.5125,0.4985,50,0.3325,45.94,7593.57,0.3285,0.2475,0.5035
447,0.508,0,0.4875,0.5015,66,0.3465,28.46,644.63,0.3415,0.245,0.5035
448,0.492,0,0.5125,0.4985,44,0.3465,31.93,7468.64,0.33,0.245,0.4965
449,0.508,1,0.4875,0.5015,7,0.3325,42.46,2917.8,0.3285,0.2465,0.5035
450,0.492,0,0.5125,0.4985,15,0.3465,70.02,6760.78,0.3285,0.245,0.4965
451,0.492,0,0.4875,0.4985,66,0.321,104.04,3358.7,0.3285,0.2475,0.4965
452,0.492,1,0.4875,0.5015,8,0.3325,90.13,3538.02,0.3415,0.261,0.4965
453,0.492,1,0.5125,0.4985,59,0.321,98.9,5081.26,0.3285,0.261,0.5035
454,0.492,0,0.4875,0.4985,70,0.3325,55.1,6200.33,0.33,0.2465,0.5035
455,0.508,0,0.5125,0.4985,14,0.3465,60.47,289.64,0.33,0.2475,0.4965
456,0.508,0,0.5125,0.5015,70,0.321,59.37,4753.38,0.33,0.2475,0.4965
457,0.492,0,0.5125,0.4985,40,0.3465,39.19,1510.13,0.33,0.245,0.5035
458,0.492,0,0.5125,0.5015,21,0.3465,26.12,2780.68,0.3285,0.2465,0.4965
459,0.508,0,0.5125,0.4985,23,0.3325,79.09,2796.79,0.3415,0.2475,0.5035
460,0.508,1,0.4875,0.4985,43,0.321,118.92,3763.1,0.3415,0.2475,0.5035
461,0.492,1,0.4875,0.5015,0,0.3465,36.68,2686.41,0.3415,0.2475,0.5035
462,0.508,1,0.5125,0.4985,9,0.3325,24.67,876.74,0.3285,0.261,0.5035
463,0.492,0,0.4875,0.4985,71,0.3325,97.95,1182.12,0.3415,0.261,0.5035
464,0.508,1,0.5125,0.5015,55,0.3325,45.26,286.84,0.33,0.261,0.5035
465,0.492,0,0.4875,0.4985,49,0.3465,102.96,3772.59,0.3285,0.245,0.4965
466,0.508,0,0.4875,0.5015,11,0.3325,90.39,7636.49,0.3415,0.245,0.4965
467,0.492,1,0.4875,0.5015,59,0.321,114.57,943.09,0.33,0.245,0.5035
468,0.508,0,0.4875,0.5015,25,0.321,60.89,7571.19,0.33,0.2475,0.5035
469,0.508,0,0.5125,0.4985,40,0.3465,86.2,5872.22,0.3285,0.261,0.4965
470,0.492,1,0.5125,0.5015,35,0.321,66.49,5107.24,0.3285,0.2475,0.4965
471,0.508,1,0.4875,0.5015,22,0.3325,83.06,5169.32,0.3415,0.2475,0.4965
472,0.492,1,0.4875,0.4985,42,0.3465,64.96,6617.29,0.3415,0.2465,0.4965
473,0.508,0,0.5125,0.5015,5,0.3325,38.86,873.22,0.3415,0.2475,0.4965
474,0.492,1,0.4875,0.4985,68,0.3465,70.79,4047.94,0.3285,0.245,0.4965
475,0.508,1,0.5125,0.4985,42,0.3465,72.86,5582.79,0.3415,0.261,0.4965
476,0.492,0,0.5125,0.4985,24,0.3325,101.06,4702.83,0.3415,0.261,0.4965
477,0.508,1,0.5125,0.4985,17,0.321,93.55,6665.58,0.33,0.2475,0.5035
478,0.492,1,0.4875,0.5015,61,0.321,86.38,596.73,0.33,0.245,0.4965
479,0.508,1,0.5125,0.5015,12,0.3465,31.34,5531.79,0.33,0.245,0.5035
480,0.492,0,0.4875,0.5015,42,0.3325,92.06,4281.54,0.3415,0.245,0.4965
481,0.492,0,0.5125,0.5015,27,0.3325,70.03,3045.7,0.3285,0.261,0.4965
482,0.492,0,0.4875,0.5015,17,0.3465,109.41,2735.39,0.33,0.245,0.4965
483,0.508,0,0.4875,0.4985,58,0.321,111.99,4974.24,0.3285,0.245,0.4965
484,0.492,1,0.4875,0.5015,59,0.3325,25.52,7130.14,0.3415,0.2475,0.4965
485,0.508,0,0.5125,0.5015,62,0.321,102.06,3979.48,0.3415,0.2465,0.5035
486,0.492,0,0.5125,0.5015,56,0.321,23.77,6601.29,0.33,0.245,0.4965
487,0.508,1,0.4875,0.4985,50,0.3465,56.72,3229.21,0.3285,0.2475,0.5035
488,0.492,1,0.4875,0.4985,55,0.3465,74.23,837.11,0.33,0.2475,0.5035
489,0.508,1,0.4875,0.5015,26,0.321,34.81,510.82,0.3415,0.245,0.4965
490,0.508,0,0.5125,0.4985,31,0.3325,94.63,429.65,0.3285,0.2465,0.5035
491,0.492,0,0.5125,0.5015,8,0.3325,20.84,3053.6,0.33,0.261,0.4965
492,0.508,0,0.5125,0.5015,67,0.3465,36.86,2711.16,0.3415,0.2465,0.4965
493,0.508,1,0.5125,0.4985,45,0.321,78.08,5749.14,0.33,0.245,0.4965
494,0.492,1,0.4875,0.4985,66,0.3325,91.44,5947.72,0.3285,0.2465,0.5035
495,0.508,0,0.4875,0.5015,25,0.3325,111.66,425.81,0.3285,0.2475,0.4965
496,0.508,1,0.5125,0.5015,7,0.3465,90.55,1784.56,0.3285,0.2475,0.5035
497,0.508,1,0.5125,0.4985,5,0.321,87.18,2208.61,0.3285,0.2465,0.4965
498,0.492,1,0.4875,0.5015,23,0.3325,59.43,4389.94,0.3285,0.261,0.4965
499,0.508,0,0.5125,0.4985,47,0.3465,20.13,1173.23,0.33,0.2465,0.5035
500,0.492,1,0.5125,0.5015,44,0.3325,32.02,1088.85,0.33,0.245,0.5035
501,0.508,1,0.5125,0.4985,12,0.3325,73.46,7551.44,0.33,0.261,0.5035
502,0.508,0,0.5125,0.5015,68,0.3325,87.51,6437.54,0.33,0.2465,0.5035
503,0.508,0,0.5125,0.5015,24,0.3465,61.74,1461.63,0.3415,0.2465,0.5035
504,0.492,1,0.5125,0.4985,19,0.321,93.07,3264.41,0.3415,0.261,0.5035
505,0.508,1,0.4875,0.5015,65,0.3465,72.19,2857.86,0.33,0.2465,0.4965
506,0.508,0,0.5125,0.5015,44,0.321,27.42,6332.21,0.3415,0.245,0.5035
507,0.492,0,0.5125,0.4985,46,0.3325,39.2,4091.5,0.3415,0.2475,0.4965
508,0.508,1,0.4875,0.5015,62,0.321,104.0,1040.24,0.3285,0.245,0.4965
509,0.492,1,0.4875,0.5015,54,0.3325,92.49,5917.16,0.33,0.2465,0.4965
510,0.492,1,0.4875,0.5015,18,0.3325,109.48,3187.17,0.3415,0.2475,0.4965
511,0.508,1,0.5125,0.4985,34,0.3465,31.76,2118.14,0.3415,0.261,0.4965
512,0.492,0,0.4875,0.4985,52,0.3325,119.02,3016.48,0.33,0.245,0.5035
513,0.508,1,0.5125,0.4985,25,0.3465,40.94,3992.1,0.3285,0.261,0.4965
514,0.492,1,0.5125,0.5015,13,0.321,21.18,2758.06,0.33,0.2475,0.4965
515,0.492,0,0.5125,0.5015,44,0.321,119.74,1950.41,0.3285,0.2465,0.4965
516,0.508,1,0.4875,0.5015,43,0.3325,48.11,3200.05,0.3415,0.2475,0.5035
517,0.492,0,0.4875,0.5015,64,0.3465,86.8,173.0,0.3285,0.2475,0.5035
518,0.492,1,0.4875,0.4985,50,0.3325,37.67,6184.53,0.3285,0.261,0.5035
519,0.492,1,0.4875,0.5015,42,0.3465,78.02,1384.14,0.33,0.245,0.5035
520,0.492,0,0.4875,0.5015,22,0.3465,110.4,370.36,0.3415,0.2475,0.4965
521,0.492,0,0.5125,0.5015,55,0.3465,52.02,5236.52,0.33,0.2465,0.5035
522,0.508,1,0.5125,0.4985,18,0.321,87.03,6196.01,0.33,0.2475,0.4965
523,0.492,1,0.5125,0.5015,54,0.3465,38.79,6514.36,0.3415,0.261,0.5035
524,0.508,1,0.5125,0.5015,59,0.321,82.48,3958.2,0.33,0.245,0.5035
525,0.492,0,0.4875,0.5015,58,0.3465,53.65,1658.84,0.33,0.2465,0.5035
526,0.508,1,0.4875,0.5015,32,0.321,41.12,5903.08,0.3285,0.261,0.5035
527,0.508,0,0.5125,0.5015,18,0.321,51.32,5603.71,0.33,0.2475,0.4965
528,0.492,0,0.4875,0.4985,27,0.321,37.88,1985.24,0.3415,0.2475,0.5035
529,0.492,1,0.4875,0.5015,51,0.3325,110.19,7229.19,0.33,0.245,0.4965
530,0.492,0,0.5125,0.5015,48,0.3465,59.72,852.88,0.3285,0.261,0.4965
531,0.508,1,0.5125,0.5015,36,0.3325,44.53,7861.85,0.33,0.261,0.4965
532,0.492,1,0.4875,0.5015,25,0.3465,64.84,6884.78,0.33,0.245,0.4965
533,0.508,1,0.4875,0.5015,39,0.3465,52.05,5509.43,0.33,0.2465,0.4965
534,0.508,1,0.5125,0.5015,37,0.3325,94.44,7511.22,0.3285,0.261,0.4965
535,0.508,1,0.5125,0.5015,53,0.321,117.12,5784.04,0.3415,0.245,0.4965
536,0.492,0,0.5125,0.5015,21,0.3465,63.8,1539.85,0.3415,0.261,0.5035
537,0.492,0,0.4875,0.5015,15,0.321,106.1,3548.41,0.3285,0.245,0.4965
538,0.508,1,0.5125,0.5015,27,0.3325,76.59,590.59,0.3285,0.2475,0.5035
539,0.508,1,0.5125,0.4985,34,0.321,35.72,3129.47,0.33,0.2475,0.5035
540,0.492,0,0.4875,0.4985,59,0.3465,89.06,5937.99,0.3415,0.261,0.4965
541,0.508,0,0.4875,0.4985,44,0.3465,71.34,3103.82,0.3285,0.261,0.4965
542,0.492,0,0.4875,0.4985,45,0.3465,85.06,2655.75,0.3415,0.2475,0.5035
543,0.508,0,0.4875,0.5015,71,0.3325,108.97,4770.94,0.33,0.2465,0.5035
544,0.492,1,0.4875,0.4985,54,0.3465,64.04,6980.19,0.3285,0.245,0.4965
545,0.508,1,0.5125,0.4985,25,0.3325,110.12,399.71,0.3415,0.2465,0.4965
546,0.492,0,0.5125,0.5015,24,0.321,95.07,3096.05,0.3415,0.2465,0.5035
547,0.508,1,0.4875,0.4985,64,0.3465,68.86,1282.76,0.33,0.2465,0.5035
548,0.492,0,0.4875,0.4985,5,0.3465,80.32,5568.93,0.3285,0.2475,0.4965
549,0.492,1,0.4875,0.5015,22,0.3465,52.56,863.68,0.3415,0.261,0.5035
550,0.508,0,0.4875,0.5015,63,0.321,118.36,5325.17,0.33,0.2465,0.5035
551,0.508,1,0.4875,0.5015,42,0.3465,86.74,2303.72,0.3415,0.2475,0.4965
552,0.492,0,0.5125,0.4985,22,0.3325,24.38,1607.36,0.33,0.245,0.5035
553,0.508,0,0.5125,0.4985,29,0.321,52.66,7492.09,0.3415,0.261,0.4965
554,0.492,1,0.5125,0.5015,17,0.321,82.33,167.83,0.3415,0.245,0.4965
555,0.508,0,0.5125,0.5015,20,0.321,25.63,3513.46,0.33,0.2465,0.4965
556,0.492,1,0.4875,0.4985,56,0.321,22.39,192.58,0.3285,0.261,0.5035
557,0.492,1,0.5125,0.5015,22,0.321,65.0,3879.07,0.33,0.2465,0.4965
558,0.492,0,0.4875,0.4985,44,0.3325,53.27,4018.36,0.3285,0.261,0.5035
559,0.492,1,0.4875,0.5015,43,0.321,63.83,2586.87,0.3415,0.2465,0.4965
560,0.492,1,0.4875,0.5015,46,0.3465,46.27,1074.65,0.3415,0.245,0.4965
561,0.492,1,0.5125,0.4985,39,0.321,36.47,3023.57,0.33,0.245,0.5035
562,0.508,1,0.4875,0.5015,50,0.321,88.91,5384.66,0.33,0.2465,0.5035
563,0.508,1,0.5125,0.5015,41,0.321,71.46,6263.52,0.3285,0.261,0.5035
564,0.508,0,0.5125,0.5015,6,0.321,40.02,4255.39,0.3285,0.245,0.4965
565,0.492,1,0.4875,0.4985,49,0.321,51.96,4726.88,0.3285,0.261,0.5035
566,0.492,1,0.4875,0.5015,47,0.3325,79.18,1620.92,0.33,0.261,0.4965
567,0.492,1,0.4875,0.5015,5,0.3325,27.22,2312.9,0.3415,0.245,0.5035
568,0.492,1,0.5125,0.5015,8,0.321,34.75,1311.93,0.33,0.2475,0.4965
569,0.508,1,0.4875,0.5015,56,0.3325,27.32,2009.38,0.3415,0.2475,0.4965
570,0.508,0,0.5125,0.5015,30,0.3465,101.23,1814.6,0.33,0.261,0.4965
571,0.492,1,0.4875,0.5015,20,0.321,95.24,4165.2,0.33,0.245,0.4965
572,0.508,0,0.4875,0.4985,39,0.3465,95.33,4510.26,0.3285,0.2475,0.5035
573,0.508,0,0.5125,0.4985,44,0.3465,91.63,7560.68,0.3415,0.2465,0.5035
574,0.492,0,0.5125,0.5015,48,0.321,86.94,1580.65,0.33,0.261,0.4965
575,0.508,0,0.5125,0.4985,19,0.3465,67.7,5140.57,0.33,0.2475,0.4965
576,0.492,1,0.5125,0.4985,16,0.3465,84.23,6541.73,0.3415,0.245,0.5035
577,0.508,0,0.5125,0.5015,27,0.3465,23.84,4490.73,0.33,0.245,0.5035
578,0.492,0,0.5125,0.4985,40,0.321,82.15,2054.93,0.3415,0.261,0.5035
579,0.492,1,0.4875,0.4985,65,0.321,97.79,2115.15,0.3285,0.245,0.5035
580,0.492,1,0.4875,0.4985,24,0.3465,70.04,333.24,0.3285,0.2465,0.5035
581,0.492,1,0.5125,0.4985,57,0.321,55.75,2457.44,0.3415,0.2465,0.5035
